t,com_x,com_y,com_z,vel_x,vel_y,speed,cp_x,cp_y,cp_margin,roll,pitch,yaw,tilt,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,left_contact,right_contact,state
0.19,-0.0033589436164377026,0.000432336821229026,0.23237979427339053,-0.039886611768647946,-0.02622590248445471,0.04773614730481475,-0.009497861495237238,-0.0036040717507325034,0.04854721285637416,-0.00035689412934342905,0.003060018342826529,0.002507589535962076,0.003060018342826529,-0.011123239374315072,0.035589604662662734,0.03017934356578121,-0.010936443114340402,-0.03490038647014253,0.030196417348509752,0,0,STAND
0.195,-0.003589578307024966,0.0003151469677270508,0.23237266648832508,-0.05357919826519449,-0.018279229413451482,0.056611489246358906,-0.011835785219154273,-0.0024981520889615083,0.04941254826143633,-0.0002656818074008781,0.0027320614926757904,0.002424659958901361,0.0027320614926757904,-0.01127633949050448,0.035505701627858786,0.030161548285877818,-0.01111259421024078,-0.03501373579441748,0.030189308338090373,1,1,STAND
0.2,-0.0038578284602666085,0.00017312357194824635,0.232403529176947,-0.05651923275178972,-0.026965837248306902,0.0626225203050241,-0.012557104531194626,-0.003977379739675484,0.04884014988882865,-0.000584981226565459,0.002196787873305842,0.0016956249508563496,0.002196787873305842,-0.011421094872264309,0.03530636999307258,0.030183412477460383,-0.011294972115688348,-0.035199531694079175,0.030221655460494642,0,0,STAND
0.205,-0.004096295191085653,7.4471064591265375e-06,0.23236463899896093,-0.025071455773995024,-0.0331488977087425,0.041562330468009875,-0.00795489792298113,-0.005094307989507359,0.04639385042670522,-0.0008344403003705281,0.0008433510892329709,-0.0002496754114888818,0.0008433510892329709,-0.011670436833098957,0.035095668656976574,0.030397210108321193,-0.011553851011821673,-0.03540791901644804,0.03035592370272315,1,1,STAND
0.21,-0.004293735402209658,-0.00016894732143201351,0.2323706096495409,-0.04443210991541342,-0.03526085289539989,0.05672336501342644,-0.011132112275923728,-0.005595810944302417,0.04960208667356678,-0.0008672089028573788,0.001592121612231295,-0.0018337640330820817,0.001592121612231295,-0.011504027711148765,0.03492317649328676,0.030061840103041457,-0.011629874995536957,-0.03557280693783522,0.030133876043971497,1,1,STAND
0.215,-0.004482283895901537,-0.0003541185759007911,0.23249664438772757,-0.05762404693766274,-0.0333761245812461,0.0665920151184571,-0.013353386377925339,-0.005492303714708003,0.048458540129738804,-0.0007307614272928865,0.0005066707715621918,-0.004268301267513992,0.0007307614272928865,-0.011573828321950932,0.03476965782087073,0.030348220368999812,-0.01182747527659795,-0.03572660611857614,0.030375259801306315,0,0,STAND
0.22,-0.004667501683432971,-0.0005303266501152405,0.23247612269940807,-0.03954788213913002,-0.033208198246325794,0.051641256883017427,-0.010755547391314024,-0.005642434248918109,0.04912681173987376,-0.00044148945214470534,0.00019352686156095918,-0.006539056552799445,0.00044148945214470534,-0.011537848629904153,0.034669683131524874,0.030244616471026733,-0.011980763966884099,-0.03582891223559747,0.03027627924329794,0,0,STAND
0.225,-0.004800234617613963,-0.0006959395012093294,0.23238294834125023,0.014119694836715956,-0.02552065031537095,0.029166236898191488,-0.002627068447867624,-0.0046238299079534,0.04084129526471939,-0.0002155450096114169,-0.001516596190674398,-0.008715935261991364,0.001516596190674398,-0.011689644881496014,0.034563634377548294,0.03046486061306003,-0.01219785965284878,-0.035934622069259986,0.03041478659811661,1,1,STAND
0.23,-0.0048568783685170825,-0.0008377015151919314,0.2324732199293003,-0.04761635066683273,-0.028357687115195724,0.05542089199345423,-0.0121869474843426,-0.005203088690150876,0.050072383799902115,-0.000355406627678063,-0.0014943639597249864,-0.00849749614579208,0.0014943639597249864,-0.0117297711835012,0.03440521331396739,0.030635133712378526,-0.012300554444447775,-0.03609182881983912,0.030634802833158337,0,0,STAND
0.235,-0.00492291691226084,-0.0009904488352809597,0.23249394530794887,0.01256542934760019,-0.03472700346032417,0.03693040460139719,-0.0029885063603158875,-0.006336567942934819,0.041462137231863344,-0.00045434476332947523,-0.00017941372013179852,-0.008633722100894043,0.00045434476332947523,-0.011397124803411221,0.034230102022607595,0.03019955088288674,-0.012014926082793642,-0.03626848975703204,0.030175585380345787,0,0,STAND
0.24,-0.005008488280564759,-0.0011743499582193308,0.2326122462666482,-0.04014984334960577,-0.035466684395037404,0.05357140676681053,-0.011191009833708807,-0.006635729689680461,0.04947503736875007,-0.0005937220685376875,-0.0013508467453870966,-0.009925222909516187,0.0013508467453870966,-0.011591902297598641,0.03402663709485658,0.03053815717489218,-0.012180157291619434,-0.036470849395252025,0.03048752377847261,0,0,STAND
0.245,-0.005100187094028376,-0.001364225502467307,0.23253811655545745,-0.022829799251662973,-0.03595510378137509,0.04259071755442358,-0.008615100776042542,-0.006899932795652937,0.04691979877684177,-0.0007512275263309811,-0.0012539295163293076,-0.01034871309715926,0.0012539295163293076,-0.011534804497433326,0.033806549872163236,0.03029344532598549,-0.012291207704143242,-0.03668941287250246,0.03037263549250878,1,1,STAND
